pattern,strategy,attack_information_ratio,defense_budget,T_opt,n_runs,lookahead_runs,infection_rate,activation_rate,detection_rate,PAS_at_T_opt,PS_at_T_opt,EP_max,mean_active_infectious,mean_exposed,mean_detected,RT,RI,RE,selected_policy_mode,best_before_guard_mode,safe_guard_mode,sensitivity_type,sensitivity_value
DCAC,DRAD-CF-MPC,0.25,20,300,30,10,0.01,0.15,1e-05,0.5203228475620757,0.9333333333333332,0.485634657724604,63.733333333333334,2.3666666666666667,0.0666666666666666,10.678004964654612,0.6804563511371952,0.3997309603649369,CDP,CDP,switched_with_counterfactual_gain,detection_rate,1e-05
DCAC,DRAD-CF-MPC,0.25,60,300,30,10,0.01,0.15,1e-05,0.1151016490235544,0.9666666666666668,0.1112649273894359,15.7,0.5,0.0333333333333333,2.81860605457216,0.951748204018599,0.5530614693602784,CDP_PDP_90,CDP_PDP_90,switched_with_counterfactual_gain,detection_rate,1e-05
DCAC,DRAD-CF-MPC,0.25,100,300,30,10,0.01,0.15,1e-05,0.0760788248400012,1.0,0.0760788248400012,8.066666666666666,0.3333333333333333,0.0,1.9890247229200153,0.9878150185804814,0.4619605875799994,CDP,DRAD_SCORE,switched_with_counterfactual_gain,detection_rate,1e-05
DCAC,DRAD-CF-MPC,0.5,20,300,30,10,0.01,0.15,1e-05,0.4857285499033186,0.9666666666666668,0.4695375982398746,58.233333333333334,2.1,0.0333333333333333,10.034551028201724,0.7036097758961761,0.4285595417472345,CDP,RANK_ENSEMBLE,switched_with_counterfactual_gain,detection_rate,1e-05
DCAC,DRAD-CF-MPC,0.5,60,300,30,10,0.01,0.15,1e-05,0.127017034610864,1.0,0.127017034610864,15.633333333333333,0.6666666666666666,0.0,3.0068691468516513,0.94620643654004,0.5456143533682098,CDP,CDP_PDP_90,switched_with_counterfactual_gain,detection_rate,1e-05
DCAC,DRAD-CF-MPC,0.5,100,240,30,10,0.01,0.15,1e-05,0.0791660598017251,1.0,0.0791660598017251,8.0,0.4666666666666667,0.0,2.0291587774224267,0.984401272433585,0.4604169700991374,CDP,RANK_ENSEMBLE,switched_with_counterfactual_gain,detection_rate,1e-05
DCAC,DRAD-CF-MPC,1.0,20,300,30,10,0.01,0.15,1e-05,0.5273813795244959,0.9333333333333332,0.4922226208895295,64.13333333333334,2.0,0.0666666666666666,10.809293659155625,0.6758138959569869,0.3938488503962533,CDP,CDP,cdp_best,detection_rate,1e-05
DCAC,DRAD-CF-MPC,1.0,60,300,30,10,0.01,0.15,1e-05,0.1383770854247721,1.0,0.1383770854247721,16.466666666666665,0.8666666666666667,0.0,3.1863579497114007,0.93893571012793,0.5385143216095173,CDP,CDP_PDP_90,switched_with_counterfactual_gain,detection_rate,1e-05
DCAC,DRAD-CF-MPC,1.0,100,240,30,10,0.01,0.15,1e-05,0.0741472697518397,1.0,0.0741472697518397,7.7,0.3,0.0,1.9639145067739172,0.986789747479823,0.4629263651240801,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain,detection_rate,1e-05
DCDC,CDP,0.25,20,300,30,10,0.01,0.15,1e-05,0.4352005313458219,0.9,0.3916804782112397,59.1,2.8,0.1,9.094729883032288,0.7349831265651271,0.4706662238784818,CDP,CDP,,detection_rate,1e-05
DCDC,CDP,0.25,60,300,30,10,0.01,0.15,1e-05,0.1589302901241468,1.0,0.1589302901241468,17.7,0.6,0.0,3.5110985839615205,0.9252961928855492,0.5256685686724082,CDP,CDP,,detection_rate,1e-05
DCDC,CDP,0.25,100,240,30,10,0.01,0.15,1e-05,0.0717438447079302,1.0,0.0717438447079302,7.4,0.2333333333333333,0.0,1.932669981203093,0.9917261115150298,0.4641280776460348,CDP,CDP,,detection_rate,1e-05
DCDC,CDP,0.5,20,300,30,10,0.01,0.15,1e-05,0.5144773153588218,0.9666666666666668,0.4973280715135277,63.833333333333336,1.7,0.0333333333333333,10.569278065674087,0.6849230783500991,0.4046022372009819,CDP,CDP,,detection_rate,1e-05
DCDC,CDP,0.5,60,300,30,10,0.01,0.15,1e-05,0.1331379187472749,1.0,0.1331379187472749,14.866666666666667,0.7,0.0,3.103579116206944,0.9427769644207282,0.5417888007829531,CDP,CDP,,detection_rate,1e-05
DCDC,CDP,0.5,100,240,30,10,0.01,0.15,1e-05,0.0717438447079302,1.0,0.0717438447079302,7.4,0.2333333333333333,0.0,1.932669981203093,0.9917261115150298,0.4641280776460348,CDP,CDP,,detection_rate,1e-05
DCDC,CDP,1.0,20,300,30,10,0.01,0.15,1e-05,0.5391769328446985,0.9333333333333332,0.5032318039883853,67.43333333333334,2.1,0.0666666666666666,11.028690950911392,0.668065132257524,0.384019222629418,CDP,CDP,,detection_rate,1e-05
DCDC,CDP,1.0,60,300,30,10,0.01,0.15,1e-05,0.1331379187472749,1.0,0.1331379187472749,14.866666666666667,0.7,0.0,3.103579116206944,0.9427769644207282,0.5417888007829531,CDP,CDP,,detection_rate,1e-05
DCDC,CDP,1.0,100,240,30,10,0.01,0.15,1e-05,0.0717438447079302,1.0,0.0717438447079302,7.4,0.2333333333333333,0.0,1.932669981203093,0.9917261115150298,0.4641280776460348,CDP,CDP,,detection_rate,1e-05
DCDC,DRAD-CF-MPC,0.25,20,300,30,10,0.01,0.15,1e-05,0.4410702657647869,0.8666666666666667,0.3822608969961487,60.1,2.6333333333333333,0.1333333333333333,9.203906943225038,0.7305011325261332,0.4657747785293443,CDP,CDP,switched_with_counterfactual_gain,detection_rate,1e-05
DCDC,DRAD-CF-MPC,0.25,60,300,30,10,0.01,0.15,1e-05,0.1603117763267034,1.0,0.1603117763267034,18.766666666666666,0.5666666666666667,0.0,3.5329260659619153,0.9301645114619732,0.5248051397958103,CDP,CDP_PHYSICS_90,switched_with_counterfactual_gain,detection_rate,1e-05
DCDC,DRAD-CF-MPC,0.25,100,300,30,10,0.01,0.15,1e-05,0.0739259892866,1.0,0.0739259892866,10.1,0.4666666666666667,0.0,1.9610378607258008,0.989637785158196,0.4630370053567,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain,detection_rate,1e-05
DCDC,DRAD-CF-MPC,0.5,20,300,30,10,0.01,0.15,1e-05,0.5589014795534099,1.0,0.5589014795534099,66.56666666666666,2.4,0.0,11.395567519693426,0.6567140382902837,0.3675821003721585,CDP,CDP,switched_with_counterfactual_gain,detection_rate,1e-05
DCDC,DRAD-CF-MPC,0.5,60,270,30,10,0.01,0.15,1e-05,0.1282939540208386,0.9666666666666668,0.1240174888868107,14.933333333333334,0.6666666666666666,0.0333333333333333,3.0270444735292505,0.9507728084352988,0.5448162787369758,CDP_PHYSICS_90,CDP_PHYSICS_90,switched_with_counterfactual_gain,detection_rate,1e-05
DCDC,DRAD-CF-MPC,0.5,100,300,30,10,0.01,0.15,1e-05,0.069142173567903,1.0,0.069142173567903,9.8,0.5333333333333333,0.0,1.8988482563827391,0.9952658441624253,0.4654289132160484,HYBRID,HYBRID,switched_with_counterfactual_gain,detection_rate,1e-05
DCDC,DRAD-CF-MPC,1.0,20,300,30,10,0.01,0.15,1e-05,0.5229621425406521,0.9,0.4706659282865869,67.1,2.533333333333333,0.1,10.727095851256127,0.6779380792884875,0.39753154788279,CDP,CDP,switched_with_counterfactual_gain,detection_rate,1e-05
DCDC,DRAD-CF-MPC,1.0,60,270,30,10,0.01,0.15,1e-05,0.1232287124253269,0.9666666666666668,0.119121088677816,14.166666666666666,0.6333333333333333,0.0333333333333333,2.947013656320166,0.952235557149907,0.5479820547341706,CDP_PHYSICS_90,CDP_PHYSICS_90,switched_with_counterfactual_gain,detection_rate,1e-05
DCDC,DRAD-CF-MPC,1.0,100,240,30,10,0.01,0.15,1e-05,0.0646475944168599,1.0,0.0646475944168599,7.8,0.1,0.0,1.840418727419179,0.9891597405175396,0.4676762027915701,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain,detection_rate,1e-05
DDAC,CDP,0.25,20,300,30,10,0.01,0.15,1e-05,0.4630170967265713,0.9,0.4167153870539142,59.1,2.8,0.1,9.612117999114224,0.7170184246744495,0.4474857527278574,CDP,CDP,,detection_rate,1e-05
DDAC,CDP,0.25,60,300,30,10,0.01,0.15,1e-05,0.1617193408289412,1.0,0.1617193408289412,17.7,0.6,0.0,3.555165585097271,0.922956878141856,0.5239254119819118,CDP,CDP,,detection_rate,1e-05
DDAC,CDP,0.25,100,240,30,10,0.01,0.15,1e-05,0.0754827765766996,1.0,0.0754827765766996,7.4,0.2333333333333333,0.0,1.9812760954970956,0.986598496451271,0.4622586117116501,CDP,CDP,,detection_rate,1e-05
DDAC,CDP,0.5,20,300,30,10,0.01,0.15,1e-05,0.5259435225142242,0.9666666666666668,0.50841207176375,63.833333333333336,1.7,0.0333333333333333,10.78254951876457,0.6774700436990878,0.3950470645714797,CDP,CDP,,detection_rate,1e-05
DDAC,CDP,0.5,60,300,30,10,0.01,0.15,1e-05,0.1330966131813301,1.0,0.1330966131813301,14.866666666666667,0.7,0.0,3.1029264882650174,0.9409844294150296,0.5418146167616685,CDP,CDP,,detection_rate,1e-05
DDAC,CDP,0.5,100,240,30,10,0.01,0.15,1e-05,0.0754827765766996,1.0,0.0754827765766996,7.4,0.2333333333333333,0.0,1.9812760954970956,0.986598496451271,0.4622586117116501,CDP,CDP,,detection_rate,1e-05
DDAC,CDP,1.0,20,300,30,10,0.01,0.15,1e-05,0.561245567036928,0.9333333333333332,0.5238291959011327,67.43333333333334,2.1,0.0666666666666666,11.439167546886864,0.6538365856393842,0.3656286941358932,CDP,CDP,,detection_rate,1e-05
DDAC,CDP,1.0,60,300,30,10,0.01,0.15,1e-05,0.1330966131813301,1.0,0.1330966131813301,14.866666666666667,0.7,0.0,3.1029264882650174,0.9409844294150296,0.5418146167616685,CDP,CDP,,detection_rate,1e-05
DDAC,CDP,1.0,100,240,30,10,0.01,0.15,1e-05,0.0754827765766996,1.0,0.0754827765766996,7.4,0.2333333333333333,0.0,1.9812760954970956,0.986598496451271,0.4622586117116501,CDP,CDP,,detection_rate,1e-05
DDAC,DRAD-CF-MPC,0.25,20,300,30,10,0.01,0.15,1e-05,0.5011014274463073,0.9333333333333332,0.4676946656165534,60.766666666666666,2.4,0.0666666666666666,10.32048655050131,0.692950738826567,0.4157488104614108,CDP,RANK_ENSEMBLE,switched_with_counterfactual_gain,detection_rate,1e-05
DDAC,DRAD-CF-MPC,0.25,60,300,30,10,0.01,0.15,1e-05,0.1954934763968262,1.0,0.1954934763968262,22.233333333333334,0.5666666666666667,0.0,4.088796927069855,0.9073724621467688,0.5028165772519836,CDP_PHYSICS_90,CDP_PHYSICS_90,switched_with_counterfactual_gain,detection_rate,1e-05
DDAC,DRAD-CF-MPC,0.25,100,300,30,10,0.01,0.15,1e-05,0.0662419456585827,1.0,0.0662419456585827,7.133333333333334,0.3666666666666666,0.0,1.861145293561576,0.9887780456509936,0.4668790271707086,CDP,RANK_ENSEMBLE,switched_with_counterfactual_gain,detection_rate,1e-05
DDAC,DRAD-CF-MPC,0.5,20,300,30,10,0.01,0.15,1e-05,0.5020939651800101,0.9666666666666668,0.4853574996740098,59.6,2.066666666666667,0.0333333333333333,10.33894775234819,0.6927315581672058,0.414921695683325,HYBRID,HYBRID,switched_with_counterfactual_gain,detection_rate,1e-05
DDAC,DRAD-CF-MPC,0.5,60,300,30,10,0.01,0.15,1e-05,0.1335194670239716,1.0,0.1335194670239716,14.866666666666667,0.7333333333333333,0.0,3.109607578978752,0.9439107458653846,0.5415503331100177,CDP,CDP_PHYSICS_90,switched_with_counterfactual_gain,detection_rate,1e-05
DDAC,DRAD-CF-MPC,0.5,100,300,30,10,0.01,0.15,1e-05,0.0700555254223598,1.0,0.0700555254223598,7.433333333333334,0.5,0.0,1.9107218304906772,0.9867426774181706,0.4649722372888201,CDP,RANK_ENSEMBLE,switched_with_counterfactual_gain,detection_rate,1e-05
DDAC,DRAD-CF-MPC,1.0,20,300,30,10,0.01,0.15,1e-05,0.470436232056443,0.9,0.4233926088507987,57.166666666666664,2.6,0.1,9.75011391624984,0.7120870612874536,0.4413031399529642,CDP,CDP,switched_with_counterfactual_gain,detection_rate,1e-05
DDAC,DRAD-CF-MPC,1.0,60,300,30,10,0.01,0.15,1e-05,0.1201767878670376,1.0,0.1201767878670376,13.666666666666666,0.5,0.0,2.898793248299194,0.9496265446030764,0.5498895075831015,CDP,CDP_PHYSICS_90,switched_with_counterfactual_gain,detection_rate,1e-05
DDAC,DRAD-CF-MPC,1.0,100,300,30,10,0.01,0.15,1e-05,0.0668806103159229,0.9666666666666668,0.0646512566387255,7.466666666666667,0.4666666666666667,0.0333333333333333,1.8694479341069985,0.9908403863514847,0.4665596948420384,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain,detection_rate,1e-05
DDDC,CDP,0.25,20,300,30,10,0.01,0.15,1e-05,0.4464016920253532,0.9,0.4017615228228178,59.1,2.8,0.1,9.303071471671569,0.7275379371068579,0.4613319233122058,CDP,CDP,,detection_rate,1e-05
DDDC,CDP,0.25,60,300,30,10,0.01,0.15,1e-05,0.1667934075096925,1.0,0.1667934075096925,17.7,0.6,0.0,3.6353358386531425,0.9196683938844368,0.5207541203064422,CDP,CDP,,detection_rate,1e-05
DDDC,CDP,0.25,100,240,30,10,0.01,0.15,1e-05,0.0768624398324068,1.0,0.0768624398324068,7.4,0.2333333333333333,0.0,1.9992117178212891,0.990371939929536,0.4615687800837965,CDP,CDP,,detection_rate,1e-05
DDDC,CDP,0.5,20,300,30,10,0.01,0.15,1e-05,0.5221042946261705,0.9666666666666668,0.5047008181386314,63.833333333333336,1.7,0.0333333333333333,10.711139880046774,0.6799655418263224,0.3982464211448579,CDP,CDP,,detection_rate,1e-05
DDDC,CDP,0.5,60,300,30,10,0.01,0.15,1e-05,0.1425446451745744,1.0,0.1425446451745744,14.866666666666667,0.7,0.0,3.2522053937582767,0.936971101917511,0.5359095967658909,CDP,CDP,,detection_rate,1e-05
DDDC,CDP,0.5,100,240,30,10,0.01,0.15,1e-05,0.0768624398324068,1.0,0.0768624398324068,7.4,0.2333333333333333,0.0,1.9992117178212891,0.990371939929536,0.4615687800837965,CDP,CDP,,detection_rate,1e-05
DDDC,CDP,1.0,20,300,30,10,0.01,0.15,1e-05,0.5464291101296589,0.9333333333333332,0.5100005027876816,67.43333333333334,2.1,0.0666666666666666,11.16358144841166,0.6632557705627128,0.3779757415586175,CDP,CDP,,detection_rate,1e-05
DDDC,CDP,1.0,60,300,30,10,0.01,0.15,1e-05,0.1425446451745744,1.0,0.1425446451745744,14.866666666666667,0.7,0.0,3.2522053937582767,0.936971101917511,0.5359095967658909,CDP,CDP,,detection_rate,1e-05
DDDC,CDP,1.0,100,240,30,10,0.01,0.15,1e-05,0.0768624398324068,1.0,0.0768624398324068,7.4,0.2333333333333333,0.0,1.9992117178212891,0.990371939929536,0.4615687800837965,CDP,CDP,,detection_rate,1e-05
DDDC,DRAD-CF-MPC,0.25,20,300,30,10,0.01,0.15,1e-05,0.4406890055572902,0.9,0.3966201050015612,58.53333333333333,2.8666666666666667,0.1,9.196815503365595,0.7313201718680861,0.466092495368925,CDP,CDP,fallback_to_cdp,detection_rate,1e-05
DDDC,DRAD-CF-MPC,0.25,60,300,30,10,0.01,0.15,1e-05,0.1616919286596378,1.0,0.1616919286596378,18.366666666666667,0.9,0.0,3.5547324728222773,0.9261828558452608,0.5239425445877264,CDP_PDP_90,CDP_PDP_90,switched_with_counterfactual_gain,detection_rate,1e-05
DDDC,DRAD-CF-MPC,0.25,100,240,30,10,0.01,0.15,1e-05,0.0682521210968508,1.0,0.0682521210968508,8.3,0.3666666666666666,0.0,1.8872775742590608,0.990073987112283,0.4658739394515745,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain,detection_rate,1e-05
DDDC,DRAD-CF-MPC,0.5,20,300,30,10,0.01,0.15,1e-05,0.428185563653442,0.9,0.3853670072880978,56.4,2.066666666666667,0.1,8.964251483954023,0.7396323940878065,0.4765120302887983,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain,detection_rate,1e-05
DDDC,DRAD-CF-MPC,0.5,60,300,30,10,0.01,0.15,1e-05,0.1648621882834381,1.0,0.1648621882834381,18.333333333333332,0.9,0.0,3.604822574878325,0.9263386531521804,0.5219611323228511,CDP,CDP_PDP_90,switched_with_counterfactual_gain,detection_rate,1e-05
DDDC,DRAD-CF-MPC,0.5,100,240,30,10,0.01,0.15,1e-05,0.0740223098787605,1.0,0.0740223098787605,9.2,0.5333333333333333,0.0,1.962290028423887,0.989571827325918,0.4629888450606197,CDP,RANK_ENSEMBLE,switched_with_counterfactual_gain,detection_rate,1e-05
DDDC,DRAD-CF-MPC,1.0,20,300,30,10,0.01,0.15,1e-05,0.5846435826303539,1.0,0.5846435826303539,70.3,2.2,0.0,11.87437063692458,0.63998167129027,0.3461303478080386,CDP,CDP,switched_with_counterfactual_gain,detection_rate,1e-05
DDDC,DRAD-CF-MPC,1.0,60,300,30,10,0.01,0.15,1e-05,0.1559496704337787,1.0,0.1559496704337787,17.333333333333332,0.8333333333333334,0.0,3.4640047928537054,0.931128127435111,0.5275314559788883,CDP,CDP_PDP_90,switched_with_counterfactual_gain,detection_rate,1e-05
DDDC,DRAD-CF-MPC,1.0,100,240,30,10,0.01,0.15,1e-05,0.0807613732173233,1.0,0.0807613732173233,10.533333333333331,0.5,0.0,2.0498978518252033,0.989442199694618,0.4596193133913383,CDP,RANK_ENSEMBLE,switched_with_counterfactual_gain,detection_rate,1e-05
RC,CDP,0.25,20,300,30,10,0.01,0.15,1e-05,0.461973057100983,0.9,0.4157757513908847,59.1,2.8,0.1,9.592698862078286,0.7176590819842771,0.4483557857491808,CDP,CDP,,detection_rate,1e-05
RC,CDP,0.25,60,300,30,10,0.01,0.15,1e-05,0.1554116614349248,1.0,0.1554116614349248,17.7,0.6,0.0,3.455504250671813,0.9264668048426842,0.527867711603172,CDP,CDP,,detection_rate,1e-05
RC,CDP,0.25,100,240,30,10,0.01,0.15,1e-05,0.067349672343569,1.0,0.067349672343569,7.4,0.2333333333333333,0.0,1.8755457404663984,0.9926857611361252,0.4663251638282154,CDP,CDP,,detection_rate,1e-05
RC,CDP,0.5,20,300,30,10,0.01,0.15,1e-05,0.5196748850504783,0.9666666666666668,0.5023523888821291,63.833333333333336,1.7,0.0333333333333333,10.665952861938898,0.6815446580505224,0.4002709291246013,CDP,CDP,,detection_rate,1e-05
RC,CDP,0.5,60,300,30,10,0.01,0.15,1e-05,0.1331864935610839,1.0,0.1331864935610839,14.866666666666667,0.7,0.0,3.104346598265125,0.9429011008315538,0.5417584415243225,CDP,CDP,,detection_rate,1e-05
RC,CDP,0.5,100,240,30,10,0.01,0.15,1e-05,0.067349672343569,1.0,0.067349672343569,7.4,0.2333333333333333,0.0,1.8755457404663984,0.9926857611361252,0.4663251638282154,CDP,CDP,,detection_rate,1e-05
RC,CDP,1.0,20,300,30,10,0.01,0.15,1e-05,0.5538556797625086,0.9333333333333332,0.5169319677783414,67.43333333333334,2.1,0.0666666666666666,11.30171564358266,0.6586020439209522,0.3717869335312428,CDP,CDP,,detection_rate,1e-05
RC,CDP,1.0,60,300,30,10,0.01,0.15,1e-05,0.1331864935610839,1.0,0.1331864935610839,14.866666666666667,0.7,0.0,3.104346598265125,0.9429011008315538,0.5417584415243225,CDP,CDP,,detection_rate,1e-05
RC,CDP,1.0,100,240,30,10,0.01,0.15,1e-05,0.067349672343569,1.0,0.067349672343569,7.4,0.2333333333333333,0.0,1.8755457404663984,0.9926857611361252,0.4663251638282154,CDP,CDP,,detection_rate,1e-05
RC,DRAD-CF-MPC,0.25,20,300,30,10,0.01,0.15,1e-05,0.4763136875486248,0.9,0.4286823187937623,61.766666666666666,2.2,0.1,9.85943458840442,0.70833767219331,0.4364052603761461,CDP,CDP,cdp_best,detection_rate,1e-05
RC,DRAD-CF-MPC,0.25,60,300,30,10,0.01,0.15,1e-05,0.1395365123479879,1.0,0.1395365123479879,16.666666666666668,0.8,0.0,3.2046768950982103,0.9414878587986292,0.5377896797825075,CDP,RANK_ENSEMBLE,switched_with_counterfactual_gain,detection_rate,1e-05
RC,DRAD-CF-MPC,0.25,100,300,30,10,0.01,0.15,1e-05,0.0643529278806196,1.0,0.0643529278806196,7.833333333333333,0.5666666666666667,0.0,1.8365880624480553,0.9927570167132748,0.4678235360596901,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain,detection_rate,1e-05
RC,DRAD-CF-MPC,0.5,20,300,30,10,0.01,0.15,1e-05,0.5490180919028127,0.9666666666666668,0.5307174888393856,68.4,1.5,0.0333333333333333,11.211736509392315,0.6624715735965052,0.3758182567476562,CDP,CDP,switched_with_counterfactual_gain,detection_rate,1e-05
RC,DRAD-CF-MPC,0.5,60,300,30,10,0.01,0.15,1e-05,0.1198254311042613,0.9666666666666668,0.1158312500674526,15.466666666666669,0.6,0.0333333333333333,2.8932418114473273,0.9545906063604248,0.5501091055598366,CDP,CDP_PHYSICS_90,switched_with_counterfactual_gain,detection_rate,1e-05
RC,DRAD-CF-MPC,0.5,100,240,30,10,0.01,0.15,1e-05,0.0599983626551955,1.0,0.0599983626551955,7.4,0.2666666666666666,0.0,1.779978714517542,0.9935452522874664,0.4700008186724023,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain,detection_rate,1e-05
RC,DRAD-CF-MPC,1.0,20,300,30,10,0.01,0.15,1e-05,0.573938716977795,0.9333333333333332,0.535676135845942,71.06666666666666,1.9666666666666663,0.0666666666666666,11.67526013578699,0.645548069731016,0.3550510691851709,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain,detection_rate,1e-05
RC,DRAD-CF-MPC,1.0,60,300,30,10,0.01,0.15,1e-05,0.1263827146639998,0.9333333333333332,0.1179572003530664,16.766666666666666,0.6666666666666666,0.0666666666666666,2.996846891691196,0.9482537736812008,0.546010803335,CDP,CDP_PHYSICS_90,switched_with_counterfactual_gain,detection_rate,1e-05
RC,DRAD-CF-MPC,1.0,100,240,30,10,0.01,0.15,1e-05,0.0627578862334231,1.0,0.0627578862334231,7.6,0.2666666666666666,0.0,1.815852521034501,0.9915314001438282,0.4686210568832884,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain,detection_rate,1e-05
DCAC,CDP,0.25,20,300,30,10,0.01,0.15,5e-05,0.3428126514080116,0.7333333333333334,0.2513959443658752,52.0,3.2666666666666666,0.2666666666666666,7.376315316189016,0.7917831046185795,0.5476561238266571,CDP,CDP,,detection_rate,5e-05
DCAC,CDP,0.25,60,300,30,10,0.01,0.15,5e-05,0.101886399048272,0.8666666666666667,0.0883015458418357,15.433333333333334,0.5333333333333333,0.1333333333333333,2.6098051049626987,0.9536973118380416,0.5613210005948299,CDP,CDP,,detection_rate,5e-05
DCAC,CDP,0.25,100,240,30,10,0.01,0.15,5e-05,0.0761588070325306,1.0,0.0761588070325306,7.4,0.2333333333333333,0.0,1.9900644914228984,0.9874561109354132,0.4619205964837347,CDP,CDP,,detection_rate,5e-05
DCAC,CDP,0.5,20,270,30,10,0.01,0.15,5e-05,0.343722171283541,0.8,0.2749777370268328,48.36666666666667,2.1333333333333333,0.2,7.393232385873864,0.7923137126521702,0.5468981905970492,CDP,CDP,,detection_rate,5e-05
DCAC,CDP,0.5,60,270,30,10,0.01,0.15,5e-05,0.0899463358950665,0.9333333333333332,0.0839499135020621,12.333333333333334,0.6666666666666666,0.0666666666666666,2.421152107142052,0.9679624396598908,0.5687835400655832,CDP,CDP,,detection_rate,5e-05
DCAC,CDP,0.5,100,240,30,10,0.01,0.15,5e-05,0.0761588070325306,1.0,0.0761588070325306,7.4,0.2333333333333333,0.0,1.9900644914228984,0.9874561109354132,0.4619205964837347,CDP,CDP,,detection_rate,5e-05
DCAC,CDP,1.0,20,300,30,10,0.01,0.15,5e-05,0.4080452814058729,0.7333333333333334,0.2992332063643068,56.3,2.533333333333333,0.2666666666666666,8.589642234149236,0.749382359734092,0.4932955988284392,CDP,CDP,,detection_rate,5e-05
DCAC,CDP,1.0,60,270,30,10,0.01,0.15,5e-05,0.0899463358950665,0.9333333333333332,0.0839499135020621,12.333333333333334,0.6666666666666666,0.0666666666666666,2.421152107142052,0.9679624396598908,0.5687835400655832,CDP,CDP,,detection_rate,5e-05
DCAC,CDP,1.0,100,240,30,10,0.01,0.15,5e-05,0.0761588070325306,1.0,0.0761588070325306,7.4,0.2333333333333333,0.0,1.9900644914228984,0.9874561109354132,0.4619205964837347,CDP,CDP,,detection_rate,5e-05
DCAC,DRAD-CF-MPC,0.25,20,240,30,10,0.01,0.15,5e-05,0.3187618643682506,0.9666666666666668,0.3081364688893089,37.1,1.3666666666666667,0.0333333333333333,6.928970677249462,0.8117866829297008,0.5676984463597913,CDP,DRAD_SCORE,switched_with_counterfactual_gain,detection_rate,5e-05
DCAC,DRAD-CF-MPC,0.25,60,300,30,10,0.01,0.15,5e-05,0.1086151984098598,0.9333333333333332,0.1013741851825358,15.8,0.5333333333333333,0.0666666666666666,2.716120134875786,0.9549285668969992,0.5571155009938376,CDP_PDP_90,CDP_PHYSICS_90,switched_with_counterfactual_gain,detection_rate,5e-05
DCAC,DRAD-CF-MPC,0.25,100,300,30,10,0.01,0.15,5e-05,0.0808115389929006,0.9666666666666668,0.0781178210264705,8.366666666666667,0.3,0.0333333333333333,2.050550006907708,0.9835038310571798,0.4595942305035497,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain,detection_rate,5e-05
DCAC,DRAD-CF-MPC,0.5,20,270,30,10,0.01,0.15,5e-05,0.3640194004837614,0.7666666666666666,0.2790815403708837,51.9,2.2,0.2333333333333333,7.770760848997963,0.7787207230188884,0.5299838329301989,CDP,RANK_ENSEMBLE,switched_with_counterfactual_gain,detection_rate,5e-05
DCAC,DRAD-CF-MPC,0.5,60,270,30,10,0.01,0.15,5e-05,0.0768828209732263,0.8666666666666667,0.0666317781767961,11.966666666666669,0.7666666666666667,0.1333333333333333,2.214748571376977,0.9775138559490062,0.5769482368917334,CDP,CDP_PDP_90,switched_with_counterfactual_gain,detection_rate,5e-05
DCAC,DRAD-CF-MPC,0.5,100,300,30,10,0.01,0.15,5e-05,0.0759783282344109,0.9333333333333332,0.0709131063521168,8.5,0.3333333333333333,0.0666666666666666,1.987718267047342,0.987908264198028,0.4620108358827945,DRAD_SCORE,DRAD_SCORE,switched_with_counterfactual_gain,detection_rate,5e-05
DCAC,DRAD-CF-MPC,1.0,20,240,30,10,0.01,0.15,5e-05,0.3018233046699124,0.9,0.2716409742029211,37.06666666666667,1.5333333333333334,0.1,6.613913466860372,0.821453522046508,0.5818139127750729,CDP,CDP,switched_with_counterfactual_gain,detection_rate,5e-05
DCAC,DRAD-CF-MPC,1.0,60,300,30,10,0.01,0.15,5e-05,0.0718930948132969,0.9333333333333332,0.0671002218257438,11.5,0.8,0.0666666666666666,2.1359108980500925,0.9754655505175712,0.5800668157416894,CDP,CDP_PDP_90,switched_with_counterfactual_gain,detection_rate,5e-05
DCAC,DRAD-CF-MPC,1.0,100,240,30,10,0.01,0.15,5e-05,0.0741328802593837,1.0,0.0741328802593837,7.5,0.3,0.0,1.963727443371989,0.9856565030237194,0.4629335598703081,CDP_PHYSICS_95,CDP_PHYSICS_95,switched_with_counterfactual_gain,detection_rate,5e-05
DCDC,CDP,0.25,20,300,30,10,0.01,0.15,5e-05,0.3219807280532267,0.7333333333333334,0.2361192005723662,52.0,3.2666666666666666,0.2666666666666666,6.988841541790019,0.8052426653719806,0.5650160599556443,CDP,CDP,,detection_rate,5e-05
